Date_Time, TimeSinceLoad(s), PPID, TimeStamp_Pupil,NormalPos_X,NormalPos_Y,NormalPos_Z,OriginalPos_X,OriginalPos_Y,OriginalPos_Z,Left_Openess,Right_Openess,Left_Dia,Right_Dia,GazeNormal_Left_X,GazeNormal_Left_Y,GazeNormal_Left_Z,GazeNormal_Right_X,GazeNormal_Right_Y,GazeNormal_Right_Z,EyeCenter_Left_X,EyeCenter_Left_Y,EyeCenter_Left_Z,EyeCenter_Right_X,EyeCenter_Right_Y,EyeCenter_Right_Z, environment,cart_status
0:5/8/2021 22:25:56.519,1566.235,pilot01,4189206,-1,-1,-1,-1,-1,-1,0.219320074,0.111275665,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.530,1566.246,pilot01,4189214,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.542,1566.258,pilot01,4189231,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.554,1566.27,pilot01,4189239,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.566,1566.282,pilot01,4189247,-1,-1,-1,-1,-1,-1,0,0.033836313,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.577,1566.293,pilot01,4189264,-1,-1,-1,-1,-1,-1,0,0.032868065,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.588,1566.304,pilot01,4189272,-1,-1,-1,-1,-1,-1,0,0.032868065,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.600,1566.316,pilot01,4189289,-1,-1,-1,-1,-1,-1,0.009708008,0.016379373,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.611,1566.327,pilot01,4189297,-1,-1,-1,-1,-1,-1,0.008810299,0.007509619,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.623,1566.339,pilot01,4189306,-1,-1,-1,-1,-1,-1,0.008810299,0.007509619,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.635,1566.351,pilot01,4189322,-1,-1,-1,-1,-1,-1,0.032372385,0.022538174,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.645,1566.361,pilot01,4189331,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.658,1566.374,pilot01,4189339,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.668,1566.384,pilot01,4189356,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.680,1566.396,pilot01,4189364,-1,-1,-1,-1,-1,-1,0.03039672,0,-1,-1,0,0,0,0,0,0,33.01914978,0.932678223,-32.56503296,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.690,1566.406,pilot01,4189372,-1,-1,-1,-1,-1,-1,0.03039672,0,-1,-1,0,0,0,0,0,0,32.7225647,0.946014404,-32.53607178,-27.04751587,1.011459351,-29.48109436, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.703,1566.419,pilot01,4189389,-1,-1,-1,-1,-1,-1,0.129222304,0,-1,-1,0,0,0,0,0,0,33.27174377,1.137283325,-32.55262756,-26.94139099,0.641159058,-29.46447754, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.714,1566.43,pilot01,4189397,-1,-1,-1,-1,-1,-1,0.290369362,0.051910959,-1,-1,0,0,0,0,0,0,33.32910156,2.016143799,-32.28564453,-26.99002075,0.419235229,-29.60076904, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.725,1566.441,pilot01,4189406,-1,-1,-1,-1,-1,-1,0.290369362,0.051910959,-1,-1,0,0,0,0,0,0,33.27789307,1.657058716,-32.48245239,-27.06433105,1.160598755,-29.45632935, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.735,1566.451,pilot01,4189414,-1,-1,-1,-1,-1,-1,0.438672632,0.202806696,-1,-1,0,0,0,0,0,0,33.26405334,1.819168091,-32.19979858,-27.24436951,-0.860916138,-23.05502319, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.747,1566.463,pilot01,4189431,-1,-1,-1,-1,-1,-1,0.549034357,0.33952406,-1,-1,0,0,0,0,0,0,33.38960266,1.745269775,-32.31332397,-26.97868347,1.428512573,-31.05010986, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.758,1566.473,pilot01,4189439,-1,-1,-1,-1,-1,-1,0.549034357,0.33952406,-1,-1,0,0,0,0,0,0,33.32072449,1.6925354,-32.4052124,-26.93655396,1.076370239,-29.53683472, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.769,1566.484,pilot01,4189447,-1,-1,-1,-1,-1,-1,0.634859443,0.479051471,-1,-1,0,0,0,0,0,0,33.34475708,1.689041138,-32.4047699,-26.88204956,1.096054077,-29.5456543, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.780,1566.495,pilot01,4189464,-1,-1,-1,-1,-1,-1,0.67677319,0.580361664,-1,-1,0,0,0,0,0,0,33.36471558,1.654190063,-32.40759277,-26.89004517,1.048095703,-29.47055054, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.791,1566.506,pilot01,4189472,-1,-1,-1,-1,-1,-1,0.678299189,0.582061648,-1,-1,0,0,0,0,0,0,33.36509705,1.646484375,-32.4120636,-26.9065094,1.077209473,-29.65097046, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.803,1566.518,pilot01,4189481,-1,-1,-1,-1,-1,-1,0.751994014,0.702182889,-1,-1,0,0,0,0,0,0,33.36166382,1.636108398,-32.41036987,-26.91157532,0.988525391,-29.33570862, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.814,1566.529,pilot01,4189497,0.203140259,-0.175765991,0.963241577,33.35813904,1.625671387,-32.40913391,0.790666878,0.778236032,4.570037842,4.937194824,0.203140259,-0.175765991,0.963241577,0.218170166,-0.153625488,0.963729858,33.35813904,1.625671387,-32.40913391,-26.90353394,1.02243042,-29.48719788, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.825,1566.54,pilot01,4189506,0.200210571,-0.156021118,0.96723938,33.33236694,1.61882019,-32.39593506,0.790666878,0.778236032,4.686248779,4.85635376,0.200210571,-0.156005859,0.96723938,0.202514648,-0.172927856,0.963882446,33.35614014,1.619064331,-32.39709473,-26.88981628,0.99105835,-29.45703125, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.836,1566.551,pilot01,4189514,0.201141357,-0.176696777,0.963485718,19.18936157,1.524108887,-31.56132507,0.848055065,0.816171646,4.579147339,5.090133667,0.196762085,-0.18711853,0.962417603,0.215194702,-0.142623901,0.966094971,33.35697937,1.685409546,-32.2109375,-26.90560913,0.999328613,-29.44775391, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.847,1566.562,pilot01,4189531,0.194625854,-0.173858643,0.965332031,18.65187073,1.461425781,-31.71180725,0.884213269,0.861058712,4.56867981,4.852783203,0.189880371,-0.172683716,0.966491699,0.209243774,-0.177505493,0.961608887,33.39306641,1.615829468,-32.44548035,-26.9092865,0.984237671,-29.44425964, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.858,1566.574,pilot01,4189539,0.200805664,-0.164840698,0.965652466,5.730758667,1.326309204,-31.07344055,0.884213269,0.861058712,4.626159668,4.938049316,0.190719604,-0.167160034,0.967300415,0.212692261,-0.162078857,0.963577271,33.3901062,1.613998413,-32.44487,-26.90849304,0.986816406,-29.45509338, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.869,1566.585,pilot01,4189547,0.200302124,-0.171020508,0.964675903,4.660964966,1.312774658,-31.02102661,0.8995983,0.898388803,4.630691528,4.882369995,0.192382813,-0.165847778,0.967193604,0.208984375,-0.176696777,0.961807251,33.3894043,1.61177063,-32.4466095,-26.90768433,0.984237671,-29.45452881, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.880,1566.596,pilot01,4189564,0.201385498,-0.164398193,0.965606689,-3.885177612,1.207351685,-30.5974884,0.913839519,0.908228159,4.630004883,4.975097656,0.192596436,-0.17010498,0.966415405,0.206802368,-0.160873413,0.965057373,33.38867188,1.606124878,-32.44903564,-26.89450073,0.961181641,-29.45452881, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.891,1566.607,pilot01,4189572,0.199554443,-0.166976929,0.965545654,-3.823562622,1.20526123,-30.59829712,0.913839519,0.908228159,4.631134033,4.970962524,0.191131592,-0.174499512,0.965911865,0.204772949,-0.162307739,0.965255737,33.3886261,1.602706909,-32.4491272,-26.89610291,0.958847046,-29.45074463, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.903,1566.619,pilot01,4189589,0.201934814,-0.16506958,0.965377808,-4.355697632,1.196334839,-30.57148743,0.939127624,0.935773671,4.628952026,4.97567749,0.192657471,-0.173477173,0.965805054,0.207458496,-0.160049438,0.965057373,33.38815308,1.597885132,-32.44944763,-26.89709473,0.956512451,-29.44995117, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.913,1566.629,pilot01,4189597,0.198135376,-0.168395996,0.965591431,4.456192017,1.286331177,-31.00878906,0.919654191,0.94422406,4.633224487,4.974227905,0.191329956,-0.172851563,0.966171265,0.205490112,-0.16355896,0.964889526,33.38713074,1.590835571,-32.4499054,-26.89770508,0.956314087,-29.44697571, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.924,1566.64,pilot01,4189606,0.199279785,-0.167816162,0.965454102,4.072677612,1.279907227,-30.98922729,0.920168757,0.944590747,4.634979248,4.978164673,0.191314697,-0.173126221,0.966125488,0.207672119,-0.16217041,0.964645386,33.38658142,1.588623047,-32.45004272,-26.9026947,0.953689575,-29.44561768, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.936,1566.652,pilot01,4189614,0.199279785,-0.167266846,0.965545654,4.147354126,1.27835083,-30.99291992,0.925007641,0.952538729,4.646987915,4.975280762,0.191146851,-0.171798706,0.966400146,0.207901001,-0.162414551,0.964553833,33.3862915,1.586486816,-32.45101929,-26.90768433,0.951080322,-29.44425964, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.946,1566.662,pilot01,4189631,0.198059082,-0.167419434,0.965774536,4.051849365,1.274398804,-30.98594666,0.928125262,0.952024102,4.64730835,4.974365234,0.191253662,-0.170272827,0.966644287,0.205230713,-0.164382935,0.964797974,33.38583374,1.581893921,-32.45240784,-26.90768433,0.949859619,-29.43821716, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.958,1566.674,pilot01,4189639,0.197525024,-0.167877197,0.965805054,4.211212158,1.274291992,-30.99557495,0.928125262,0.952024102,4.65914917,4.972625732,0.19102478,-0.170028687,0.96673584,0.204452515,-0.165588379,0.964752197,33.38569641,1.579421997,-32.45280457,-26.90768433,0.948822021,-29.4412384, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.969,1566.685,pilot01,4189647,0.196914673,-0.168289185,0.965866089,3.777420044,1.267547607,-30.97576904,0.92451787,0.96652329,4.680297852,4.972961426,0.190353394,-0.169692993,0.966934204,0.203689575,-0.166824341,0.964706421,33.38548279,1.576095581,-32.45352173,-26.90768433,0.947784424,-29.44425964, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.980,1566.696,pilot01,4189664,0.195785522,-0.167190552,0.966278076,3.408859253,1.258926392,-30.95606995,0.933572233,0.954340458,4.712997437,4.971710205,0.188262939,-0.167892456,0.967651367,0.203384399,-0.16645813,0.96484375,33.38499451,1.570098877,-32.45439148,-26.90808105,0.944198608,-29.44070435, HorrorEnvironment,FALSE
0:5/8/2021 22:25:56.991,1566.707,pilot01,4189672,0.195297241,-0.167068481,0.966400146,3.445404053,1.258529663,-30.95675659,0.933572233,0.954340458,4.725311279,4.97164917,0.188568115,-0.167602539,0.967636108,0.202102661,-0.166534424,0.965087891,33.38340759,1.568817139,-32.45445251,-26.90953064,0.94392395,-29.43821716, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.002,1566.718,pilot01,4189681,0.195068359,-0.166976929,0.966461182,3.42074585,1.257324219,-30.95333862,0.933448851,0.966926813,4.735565186,4.971588135,0.187484741,-0.167541504,0.96786499,0.202728271,-0.166381836,0.964981079,33.38168335,1.568695068,-32.45445251,-26.91195679,0.942108154,-29.43360901, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.013,1566.729,pilot01,4189697,0.194961548,-0.166610718,0.966552734,3.645004272,1.247207642,-30.96234131,0.934067667,0.971747398,4.765136719,4.971450806,0.186828613,-0.167251587,0.968048096,0.203308105,-0.165939331,0.964935303,33.37931824,1.564697266,-32.45445251,-26.91444397,0.920898438,-29.42883301, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.024,1566.74,pilot01,4189706,0.194854736,-0.166824341,0.966537476,3.812591553,1.24836731,-30.97044373,0.934067667,0.971747398,4.772888184,4.971557617,0.186264038,-0.167068481,0.968185425,0.203765869,-0.166534424,0.964736938,33.37884521,1.564147949,-32.45445251,-26.91636658,0.920166016,-29.42807007, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.036,1566.752,pilot01,4189714,0.194778442,-0.166275024,0.966644287,3.943557739,1.248733521,-30.97741699,0.928459227,0.976650298,4.778518677,4.971603394,0.186203003,-0.166397095,0.968307495,0.203765869,-0.166122437,0.964813232,33.37686157,1.563583374,-32.45445251,-26.91636658,0.918624878,-29.42878723, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.046,1566.762,pilot01,4189731,0.194290161,-0.164733887,0.966995239,3.862625122,1.244827271,-30.97303772,0.9442361,0.98492229,4.785797119,4.970199585,0.185592651,-0.164428711,0.968765259,0.203353882,-0.165039063,0.965087891,33.37411499,1.562194824,-32.45439148,-26.91636658,0.913833618,-29.42807007, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.058,1566.773,pilot01,4189739,0.19442749,-0.164306641,0.967041016,3.756210327,1.241622925,-30.9675293,0.944602728,0.985025644,4.78578186,4.971878052,0.185791016,-0.164321899,0.968734741,0.203353882,-0.164276123,0.965209961,33.37306213,1.561538696,-32.45399475,-26.91636658,0.910293579,-29.42807007, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.070,1566.785,pilot01,4189756,0.194458008,-0.164855957,0.966949463,3.660308838,1.239608765,-30.96002197,0.932946742,0.977530301,4.785400391,4.970397949,0.185760498,-0.165359497,0.968566895,0.203384399,-0.164337158,0.965194702,33.37223816,1.560882568,-32.45275879,-26.91636658,0.908981323,-29.42384338, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.080,1566.795,pilot01,4189764,0.194793701,-0.164245605,0.96697998,3.893447876,1.240921021,-30.96826172,0.939115942,0.97814256,4.78793335,4.969833374,0.186309814,-0.164199829,0.968658447,0.203643799,-0.164276123,0.965148926,33.36631775,1.559906006,-32.44923401,-26.9173584,0.907455444,-29.42007446, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.091,1566.806,pilot01,4189772,0.194137573,-0.164169312,0.967132568,3.872619629,1.239898682,-30.96714783,0.939115942,0.97814256,4.787734985,4.969696045,0.185699463,-0.164077759,0.968795776,0.202941895,-0.164260864,0.965301514,33.36315918,1.559188843,-32.44902039,-26.9173584,0.906539917,-29.41998291, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.103,1566.818,pilot01,4189781,0.19392395,-0.166259766,0.966812134,3.844497681,1.239364624,-30.96276855,0.948587179,0.973947406,4.787887573,4.968322754,0.18598938,-0.164260864,0.968719482,0.202178955,-0.168334961,0.964767456,33.36187744,1.559158325,-32.44665527,-26.9173584,0.906082153,-29.4163208, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.113,1566.828,pilot01,4189797,0.192550659,-0.166717529,0.967010498,3.686935425,1.236175537,-30.95265198,1,1,4.791488647,4.969268799,0.186431885,-0.165466309,0.968429565,0.198867798,-0.168014526,0.965499878,33.3572998,1.558990479,-32.44552612,-26.9173584,0.903198242,-29.41278076, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.124,1566.839,pilot01,4189806,0.192443848,-0.167175293,0.966949463,3.774581909,1.236328125,-30.94685364,1,1,4.788894653,4.978317261,0.186080933,-0.165512085,0.968475342,0.199050903,-0.168884277,0.965316772,33.35597229,1.55847168,-32.44268799,-26.9173584,0.902099609,-29.39486694, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.136,1566.851,pilot01,4189814,0.192871094,-0.167068481,0.966888428,4.017974854,1.238098145,-30.95820618,0.954945385,0.984450161,4.788314819,4.970321655,0.187042236,-0.165420532,0.968307495,0.198989868,-0.168807983,0.96534729,33.35472107,1.557876587,-32.44152832,-26.9173584,0.900894165,-29.39404297, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.147,1566.862,pilot01,4189831,0.192108154,-0.164535522,0.967468262,4.540084839,1.232437134,-30.98280334,1,1,4.792221069,4.978988647,0.18586731,-0.163406372,0.968887329,0.198913574,-0.165771484,0.965881348,33.35456848,1.548538208,-32.44075012,-26.91654968,0.88734436,-29.39115906, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.157,1566.873,pilot01,4189839,0.193222046,-0.163696289,0.967391968,4.609512329,1.229125977,-30.98625183,1,1,4.792327881,4.979309082,0.185943604,-0.162506104,0.969024658,0.201202393,-0.164993286,0.965545654,33.35423279,1.543441772,-32.44061279,-26.91654968,0.884414673,-29.39115906, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.169,1566.885,pilot01,4189847,0.192230225,-0.163970947,0.967544556,4.491439819,1.226501465,-30.97900391,1,1,4.792419434,4.971084595,0.186126709,-0.162948608,0.968902588,0.198867798,-0.165084839,0.966018677,33.35340881,1.542785645,-32.43833923,-26.91654968,0.88230896,-29.39094543, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.180,1566.896,pilot01,4189864,0.190567017,-0.163970947,0.967880249,3.888305664,1.215194702,-30.94796753,1,1,4.803939819,4.977325439,0.183135986,-0.162765503,0.969512939,0.19833374,-0.165206909,0.966094971,33.35296631,1.53678894,-32.43803406,-26.91654968,0.878952026,-29.3901062, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.190,1566.906,pilot01,4189872,0.19052124,-0.163909912,0.967895508,3.585479736,1.211135864,-30.93254089,1,1,4.808181763,4.980651855,0.182876587,-0.162506104,0.969604492,0.198364258,-0.165344238,0.966079712,33.35241699,1.535446167,-32.43778992,-26.91654968,0.878814697,-29.3901062, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.202,1566.918,pilot01,4189881,0.189239502,-0.164916992,0.967971802,3.60559082,1.211044312,-30.93130493,1,1,4.854888916,4.976608276,0.182739258,-0.162979126,0.969543457,0.195922852,-0.166900635,0.966308594,33.35139465,1.535385132,-32.43522644,-26.91654968,0.878234863,-29.38813782, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.213,1566.929,pilot01,4189897,0.191253662,-0.164108276,0.967712402,3.435119629,1.207977295,-30.92120361,1,1,4.868545532,4.98097229,0.183380127,-0.162948608,0.969436646,0.199234009,-0.165267944,0.965896606,33.34825134,1.534713745,-32.43193054,-26.92016602,0.876419067,-29.38813782, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.225,1566.941,pilot01,4189906,0.190658569,-0.164260864,0.967803955,2.962539673,1.202529907,-30.89707947,1,1,4.868362427,4.998504639,0.182907104,-0.163330078,0.969467163,0.198257446,-0.165176392,0.966125488,33.34544373,1.534301758,-32.43125916,-26.92050171,0.876220703,-29.38813782, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.235,1566.951,pilot01,4189914,0.191146851,-0.16394043,0.967758179,2.921096802,1.20173645,-30.89424133,1,1,4.868713379,5.001113892,0.183532715,-0.163223267,0.969360352,0.198623657,-0.164611816,0.966140747,33.34272766,1.53364563,-32.42953491,-26.921875,0.87612915,-29.38813782, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.246,1566.962,pilot01,4189931,0.204421997,-0.165267944,0.964813232,3.456100464,1.201187134,-30.92410278,1,1,4.942749023,5.091323853,0.192153931,-0.166015625,0.967208862,0.216842651,-0.164474487,0.962234497,33.37385559,1.513977051,-32.42848206,-26.87132263,0.884109497,-29.3991394, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.258,1566.974,pilot01,4189939,0.213150024,-0.171859741,0.961776733,3.903793335,1.200424194,-30.95957947,1,1,4.961669922,4.986328125,0.201065063,-0.168624878,0.964950562,0.225662231,-0.175186157,0.958312988,33.45527649,1.505950928,-32.4384613,-26.7908783,0.883087158,-29.42349243, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.268,1566.984,pilot01,4189947,0.217483521,-0.166473389,0.961746216,4.640548706,1.193237305,-31.00444031,0.953218579,0.986695528,4.956115723,5.010726929,0.207229614,-0.165756226,0.964141846,0.228607178,-0.167251587,0.959030151,33.5007019,1.493179321,-32.45141602,-26.70126343,0.867492676,-29.43304443, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.280,1566.996,pilot01,4189964,0.22203064,-0.158950806,0.961990356,5.897918701,1.198822021,-31.07514954,1,1,4.973312378,5.089675903,0.209259033,-0.16784668,0.96333313,0.237030029,-0.148406982,0.960083008,33.50976563,1.477615356,-32.4546814,-26.68777466,0.869796753,-29.44709778, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.291,1567.007,pilot01,4189972,0.221603394,-0.163299561,0.961349487,5.965316772,1.196762085,-31.07713318,1,1,4.988937378,5.070495605,0.209915161,-0.168533325,0.96307373,0.235412598,-0.157073975,0.959106445,33.50640869,1.475891113,-32.45471191,-26.68984985,0.865783691,-29.44374084, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.303,1567.019,pilot01,4189989,0.219451904,-0.167510986,0.961120605,5.037567139,1.184082031,-31.02677917,1,1,4.988693237,5.048538208,0.207305908,-0.168457031,0.963653564,0.232940674,-0.166427612,0.958129883,33.51069641,1.474761963,-32.45425415,-26.68878174,0.860214233,-29.43621826, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.314,1567.03,pilot01,4189997,0.218994141,-0.167114258,0.961303711,4.624664307,1.178207397,-31.00366211,1,1,4.972839355,5.050994873,0.206375122,-0.167068481,0.964096069,0.232620239,-0.167114258,0.958084106,33.5118103,1.47303772,-32.45353699,-26.68777466,0.858642578,-29.43206787, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.326,1567.042,pilot01,4190006,0.219482422,-0.167434692,0.961135864,4.017852783,1.170715332,-30.97233582,1,1,4.965698242,5.060424805,0.206924438,-0.16784668,0.96383667,0.232513428,-0.166976929,0.958145142,33.51292419,1.471313477,-32.45281982,-26.6870575,0.857788086,-29.43112183, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.337,1567.053,pilot01,4190022,0.219116211,-0.167236328,0.961242676,4.078231812,1.170089722,-30.97454834,1,1,4.956787109,5.056396484,0.206436157,-0.167358398,0.964035034,0.232315063,-0.167098999,0.958175659,33.5131073,1.468780518,-32.45225525,-26.68632507,0.857910156,-29.43006897, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.347,1567.063,pilot01,4190031,0.219192505,-0.16696167,0.961273193,4.124343872,1.169723511,-30.97668457,1,1,4.961380005,5.058288574,0.20664978,-0.166870117,0.964065552,0.232299805,-0.167037964,0.958175659,33.51319885,1.467483521,-32.45199585,-26.68632507,0.857543945,-29.42999268, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.358,1567.073,pilot01,4190039,0.219085693,-0.166687012,0.961349487,4.04347229,1.16809082,-30.97247314,1,1,4.966064453,5.06401062,0.206375122,-0.166473389,0.964202881,0.232315063,-0.166885376,0.958206177,33.51327515,1.466201782,-32.45173645,-26.68608093,0.85723877,-29.42997742, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.368,1567.083,pilot01,4190047,0.218780518,-0.166641235,0.961425781,3.844833374,1.165588379,-30.96243286,1,1,4.961410522,5.069778442,0.205581665,-0.166534424,0.964355469,0.232330322,-0.166732788,0.958236694,33.51448059,1.465545654,-32.45166016,-26.68582153,0.856933594,-29.42997742, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.379,1567.094,pilot01,4190064,0.218505859,-0.166275024,0.961547852,3.649963379,1.16317749,-30.95236206,1,1,4.965408325,5.070831299,0.204742432,-0.166595459,0.964523315,0.232452393,-0.165924072,0.958343506,33.51567078,1.464889526,-32.45158386,-26.68577576,0.856704712,-29.42955017, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.390,1567.105,pilot01,4190072,0.218765259,-0.165802002,0.961578369,3.366531372,1.160018921,-30.93765259,1,1,4.965545654,5.071426392,0.204147339,-0.166641235,0.964645386,0.233276367,-0.164932251,0.958312988,33.51832581,1.464874268,-32.45123291,-26.68565369,0.856155396,-29.42909241, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.401,1567.116,pilot01,4190080,0.218338013,-0.165603638,0.961715698,3.330841064,1.159667969,-30.9354248,1,1,4.965545654,5.071151733,0.203857422,-0.166320801,0.964752197,0.232681274,-0.164855957,0.958465576,33.5196228,1.464874268,-32.45045471,-26.68557739,0.856201172,-29.42906189, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.411,1567.126,pilot01,4190089,0.218261719,-0.167022705,0.961486816,3.233459473,1.158676147,-30.92965698,1,1,4.97795105,5.070419312,0.20362854,-0.1690979,0.964324951,0.232666016,-0.164932251,0.958465576,33.52020264,1.464874268,-32.45004272,-26.68547058,0.856201172,-29.42773438, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.423,1567.138,pilot01,4190105,0.219360352,-0.166824341,0.961257935,3.183883667,1.158172607,-30.92573547,1,1,4.98210144,5.07182312,0.204971313,-0.169128418,0.964035034,0.23348999,-0.164505005,0.958328247,33.52020264,1.464874268,-32.44837952,-26.68531799,0.856201172,-29.42652893, HorrorEnvironment,FALSE
0:5/8/2021 22:25:57.434,1567.149,pilot01,4190114,0.219467163,-0.164871216,0.961578369,3.068466187,1.157012939,-30.91879272,1,1,4.979202271,5.072372437,0.205047607,-0.166503906,0.964477539,0.233505249,-0.163238525,0.95854187,33.52020264,1.464874268,-32.44616699,-26.68531799,0.856201172,-29.42640686, HorrorEnvironment,FALSE
