Date_Time, TimeSinceLoad(s), PPID, TimeStamp_Pupil,NormalPos_X,NormalPos_Y,NormalPos_Z,OriginalPos_X,OriginalPos_Y,OriginalPos_Z,Left_Openess,Right_Openess,Left_Dia,Right_Dia,GazeNormal_Left_X,GazeNormal_Left_Y,GazeNormal_Left_Z,GazeNormal_Right_X,GazeNormal_Right_Y,GazeNormal_Right_Z,EyeCenter_Left_X,EyeCenter_Left_Y,EyeCenter_Left_Z,EyeCenter_Right_X,EyeCenter_Right_Y,EyeCenter_Right_Z, environment,cart_status
0:5/8/2021 22:13:20.157,809.8613,pilot01,3432828,0.091583252,-0.071029663,0.993255615,0.710174561,1.203048706,-30.94325256,1,1,2.730697632,3.014282227,0.090713501,-0.054107666,0.994400024,0.092315674,-0.085586548,0.992034912,33.04603577,1.503875732,-32.72575378,-27.14044189,0.943939209,-29.40800476, VikingFresh,FALSE
0:5/8/2021 22:13:20.177,809.8808,pilot01,3432845,0.09223938,-0.074859619,0.992904663,-6.095413208,1.115631104,-30.48338318,1,1,2.712997437,3.011276245,0.091934204,-0.05430603,0.994277954,0.092376709,-0.085891724,0.992004395,33.04415894,1.441680908,-32.49351501,-27.14033508,0.940307617,-29.40257263, VikingFresh,FALSE
0:5/8/2021 22:13:20.200,809.9033,pilot01,3432870,0.078140259,-0.0909729,0.992767334,-27.06872559,0.924468994,-29.43009949,1,1,2.714538574,3.002838135,0.08430481,-0.065979004,0.994247437,0.078125,-0.091033936,0.992767334,32.94285583,1.291976929,-31.96824646,-27.2149353,0.923568726,-29.42391968, VikingFresh,FALSE
0:5/8/2021 22:13:20.222,809.9253,pilot01,3432895,0.075378418,-0.088562012,0.993209839,-27.18505859,0.923736572,-29.42501831,1,1,2.744033813,3.01133728,0.081069946,-0.073608398,0.993972778,0.075363159,-0.088562012,0.993209839,32.9359436,1.302749634,-31.99092102,-27.21630859,0.923553467,-29.4236908, VikingFresh,FALSE
0:5/8/2021 22:13:20.248,809.9514,pilot01,3432920,0.075180054,-0.087860107,0.993286133,-25.03889465,0.917266846,-29.45210266,1,1,2.702529907,3.020599365,0.081970215,-0.072021484,0.994018555,0.074920654,-0.0884552,0.993255615,32.9369812,1.300765991,-31.98794556,-27.21757507,0.902862549,-29.35681152, VikingFresh,FALSE
0:5/8/2021 22:13:20.266,809.9694,pilot01,3432937,0.078277588,-0.080963135,0.993637085,-1.02557373,1.076126099,-30.50395203,1,1,2.703567505,3.022216797,0.082382202,-0.071243286,0.994049072,0.075088501,-0.088439941,0.993240356,32.93806458,1.30078125,-31.99133301,-27.2197113,0.902862549,-29.35681152, VikingFresh,FALSE
0:5/8/2021 22:13:20.288,809.9913,pilot01,3432962,0.079055786,-0.077987671,0.993804932,7.47668457,1.13142395,-30.876297,1,1,2.705078125,3.028778076,0.082168579,-0.070404053,0.994125366,0.074813843,-0.088287354,0.993270874,32.93974304,1.300674438,-31.991745,-27.2197876,0.900802612,-29.35636902, VikingFresh,FALSE
0:5/8/2021 22:13:20.312,810.0154,pilot01,3432987,0.078765869,-0.07875061,0.993774414,5.051391602,1.115112305,-30.76960754,1,1,2.702972412,3.03187561,0.082611084,-0.070465088,0.99407959,0.074295044,-0.08833313,0.993301392,32.93974304,1.300323486,-31.99092102,-27.2197876,0.900802612,-29.35636902, VikingFresh,FALSE
0:5/8/2021 22:13:20.333,810.0369,pilot01,3433003,0.078796387,-0.079360962,0.993713379,2.581130981,1.095993042,-30.65507507,1,1,2.703430176,3.030090332,0.083221436,-0.070098877,0.994049072,0.074462891,-0.0884552,0.993286133,32.94281006,1.295730591,-31.97868347,-27.21969604,0.89994812,-29.35592651, VikingFresh,FALSE
0:5/8/2021 22:13:20.356,810.0594,pilot01,3433028,0.078536987,-0.07975769,0.99369812,2.309143066,1.096298218,-30.65078735,1,1,2.703277588,3.056442261,0.083755493,-0.069641113,0.994033813,0.073516846,-0.089508057,0.993255615,32.94558716,1.29888916,-31.991745,-27.21969604,0.901016235,-29.35832214, VikingFresh,FALSE
0:5/8/2021 22:13:20.378,810.0815,pilot01,3433045,0.078582764,-0.079544067,0.993713379,2.451873779,1.098815918,-30.66764832,1,1,2.710327148,3.061187744,0.083145142,-0.069442749,0.994110107,0.074127197,-0.089370728,0.993225098,32.94874573,1.29888916,-32.00239563,-27.21940613,0.904159546,-29.36901855, VikingFresh,FALSE
0:5/8/2021 22:13:20.400,810.104,pilot01,3433070,0.076629639,-0.081130981,0.993743896,-5.336837769,1.075119019,-30.44746399,1,1,2.707077026,3.023788452,0.083267212,-0.0650177,0.994400024,0.072814941,-0.090332031,0.993240356,32.95176697,1.351394653,-32.27072144,-27.21838379,0.917221069,-29.40550232, VikingFresh,FALSE
0:5/8/2021 22:13:20.423,810.127,pilot01,3433095,0.073944092,-0.088973999,0.993270874,-23.75679016,0.946411133,-29.58453369,1,1,2.695175171,3.014846802,0.083267212,-0.06439209,0.994430542,0.073364258,-0.09046936,0.993179321,32.95274353,1.353424072,-32.27983093,-27.21694946,0.921569824,-29.42008972, VikingFresh,FALSE
0:5/8/2021 22:13:20.446,810.1495,pilot01,3433120,0.074203491,-0.088180542,0.993331909,-22.21348572,0.958221436,-29.66001892,1,1,2.695465088,3.014801025,0.083450317,-0.062911987,0.994522095,0.073364258,-0.09046936,0.993179321,32.95620728,1.357635498,-32.28967285,-27.21694946,0.92199707,-29.42152405, VikingFresh,FALSE
0:5/8/2021 22:13:20.467,810.1705,pilot01,3433137,0.077087402,-0.081436157,0.993682861,-7.074996948,1.06892395,-30.38249207,1,1,2.692016602,3.011245728,0.084213257,-0.062805176,0.99446106,0.073486328,-0.090789795,0.993148804,32.95651245,1.357635498,-32.28939819,-27.21694946,0.923660278,-29.42301941, VikingFresh,FALSE
0:5/8/2021 22:13:20.489,810.1925,pilot01,3433162,0.078460693,-0.077011108,0.993927002,2.498016357,1.138778687,-30.84533691,1,1,2.68057251,3.014480591,0.084106445,-0.062683105,0.994476318,0.072937012,-0.090988159,0.993164063,32.95742798,1.357635498,-32.28939819,-27.21977234,0.925247192,-29.43643188, VikingFresh,FALSE
0:5/8/2021 22:13:20.512,810.2155,pilot01,3433187,0.07244873,-0.083679199,0.993850708,-4.530883789,1.072036743,-30.43527222,1,1,2.646621704,3.014831543,0.071868896,-0.072174072,0.994796753,0.072799683,-0.090652466,0.993209839,32.93450928,1.306030273,-32.05093384,-27.22215271,0.93031311,-29.45674133, VikingFresh,FALSE
0:5/8/2021 22:13:20.533,810.2365,pilot01,3433203,0.060134888,-0.079147339,0.995040894,-2.493652344,1.116836548,-30.62760925,1,1,2.734451294,3.092956543,0.055084229,-0.06803894,0.996154785,0.063674927,-0.086929321,0.994171143,32.89093018,1.360839844,-32.18266296,-27.32020569,0.945632935,-29.5365448, VikingFresh,FALSE
0:5/8/2021 22:13:20.556,810.2595,pilot01,3433228,0.063858032,-0.076690674,0.994995117,6.288589478,1.186523438,-31.04351807,1,1,2.676773071,3.013122559,0.061798096,-0.067153931,0.995819092,0.066452026,-0.0887146,0.993835449,32.88844299,1.372131348,-32.21699524,-27.31343079,0.952056885,-29.56114197, VikingFresh,FALSE
0:5/8/2021 22:13:20.579,810.2825,pilot01,3433253,0.06539917,-0.077392578,0.994842529,2.146606445,1.162200928,-30.88313293,1,1,2.671447754,2.998901367,0.063262939,-0.066375732,0.995773315,0.067428589,-0.08795166,0.993835449,32.88514709,1.38180542,-32.25601196,-27.31594849,0.951721191,-29.56726074, VikingFresh,FALSE
0:5/8/2021 22:13:20.602,810.3055,pilot01,3433270,0.064300537,-0.077331543,0.994918823,1.750366211,1.154251099,-30.84806824,1,1,2.679367065,2.991027832,0.061859131,-0.065887451,0.995895386,0.066574097,-0.088012695,0.993881226,32.8908844,1.37121582,-32.2202301,-27.3168335,0.951721191,-29.56726074, VikingFresh,FALSE
0:5/8/2021 22:13:20.624,810.3275,pilot01,3433295,0.063720703,-0.077789307,0.994918823,1.343383789,1.14831543,-30.82392883,1,1,2.683380127,2.98614502,0.061508179,-0.066070557,0.995910645,0.065719604,-0.088409424,0.993911743,32.89337158,1.366531372,-32.21401978,-27.31718445,0.950073242,-29.56114197, VikingFresh,FALSE
0:5/8/2021 22:13:20.651,810.3545,pilot01,3433320,0.062988281,-0.078079224,0.994949341,1.814300537,1.15071106,-30.83831787,1,1,2.682907104,2.975524902,0.061553955,-0.067428589,0.995819092,0.064331055,-0.08807373,0.994033813,32.89427185,1.364059448,-32.19918823,-27.31739807,0.95072937,-29.56277466, VikingFresh,FALSE
0:5/8/2021 22:13:20.669,810.3725,pilot01,3433337,0.063491821,-0.078033447,0.994918823,1.703659058,1.145431519,-30.83062744,1,1,2.682296753,2.960403442,0.061767578,-0.068252563,0.995742798,0.065093994,-0.087112427,0.994064331,32.89425659,1.35723877,-32.18908691,-27.31761169,0.948348999,-29.56666565, VikingFresh,FALSE
0:5/8/2021 22:13:20.691,810.3945,pilot01,3433362,0.062332153,-0.079666138,0.994857788,1.388641357,1.142059326,-30.81494141,1,1,2.664016724,2.953186035,0.061065674,-0.071548462,0.995559692,0.063476563,-0.087036133,0.994171143,32.89416504,1.355422974,-32.18742371,-27.31793213,0.947647095,-29.56439209, VikingFresh,FALSE
0:5/8/2021 22:13:20.713,810.4165,pilot01,3433387,0.06111145,-0.080581665,0.994857788,2.340789795,1.145523071,-30.85250854,1,1,2.654022217,2.944976807,0.059402466,-0.071594238,0.995651245,0.062774658,-0.089309692,0.994018555,32.89337158,1.352706909,-32.18742371,-27.31838989,0.944396973,-29.55664063, VikingFresh,FALSE
0:5/8/2021 22:13:20.735,810.4385,pilot01,3433403,0.060287476,-0.079879761,0.9949646,3.0415802,1.142730713,-30.88665771,1,1,2.637710571,2.94442749,0.058959961,-0.068695068,0.995880127,0.061645508,-0.091262817,0.993911743,32.89268494,1.339370728,-32.18742371,-27.31958008,0.942718506,-29.56365967, VikingFresh,FALSE
0:5/8/2021 22:13:20.757,810.4606,pilot01,3433428,0.061294556,-0.078720093,0.994995117,2.941848755,1.134689331,-30.87709045,1,1,2.614089966,2.940917969,0.061569214,-0.067260742,0.995819092,0.061004639,-0.090301514,0.994033813,32.87113953,1.331100464,-32.184021,-27.32009888,0.936096191,-29.55563354, VikingFresh,FALSE
0:5/8/2021 22:13:20.779,810.4826,pilot01,3433453,0.061523438,-0.079605103,0.994918823,2.657897949,1.131149292,-30.85215759,1,1,2.594238281,2.938690186,0.060897827,-0.067550659,0.995849609,0.062133789,-0.091552734,0.993850708,32.86759949,1.328689575,-32.17147827,-27.32138062,0.935119629,-29.54290771, VikingFresh,FALSE
0:5/8/2021 22:13:20.800,810.5035,pilot01,3433470,0.062072754,-0.079528809,0.994888306,2.498245239,1.129211426,-30.84413147,1,1,2.589553833,2.938720703,0.061752319,-0.067474365,0.995803833,0.062393188,-0.091369629,0.993850708,32.86387634,1.327804565,-32.16973877,-27.32243347,0.934173584,-29.54229736, VikingFresh,FALSE
0:5/8/2021 22:13:20.823,810.5265,pilot01,3433495,0.061203003,-0.08241272,0.9947052,1.108764648,1.105133057,-30.75003052,1,1,2.569335938,2.878509521,0.06149292,-0.072753906,0.995437622,0.060943604,-0.091064453,0.993972778,32.86244202,1.293930054,-32.09138489,-27.32243347,0.936096191,-29.54901123, VikingFresh,FALSE
0:5/8/2021 22:13:20.846,810.5495,pilot01,3433520,0.076568604,-0.097640991,0.992263794,-15.95097351,0.977706909,-29.98745728,1,1,2.560119629,2.904586792,0.078720093,-0.081756592,0.993530273,0.076065063,-0.101303101,0.991928101,32.92228699,1.219696045,-31.88679504,-27.243927,0.921798706,-29.54858398, VikingFresh,FALSE
0:5/8/2021 22:13:20.868,810.5715,pilot01,3433537,0.075485229,-0.099639893,0.992141724,-23.07756042,0.944366455,-29.7184906,1,1,2.576339722,2.904571533,0.080490112,-0.078125,0.993682861,0.07510376,-0.101242065,0.992019653,32.91963196,1.219696045,-31.8842926,-27.24520874,0.923873901,-29.55729675, VikingFresh,FALSE
0:5/8/2021 22:13:20.890,810.5935,pilot01,3433562,0.073989868,-0.095809937,0.992630005,-19.07992554,0.965744019,-29.88047791,1,1,2.541046143,2.898513794,0.080352783,-0.077453613,0.993743896,0.072998047,-0.098693848,0.992431641,32.91871643,1.220306396,-31.89373779,-27.24412537,0.925765991,-29.56439209, VikingFresh,FALSE
0:5/8/2021 22:13:20.913,810.6165,pilot01,3433587,0.075469971,-0.087554932,0.993286133,2.380996704,1.073638916,-30.71733093,1,1,2.525024414,2.877639771,0.079208374,-0.075378418,0.993988037,0.071838379,-0.099349976,0.992446899,32.91723633,1.225631714,-31.90524292,-27.24139404,0.926177979,-29.56497192, VikingFresh,FALSE
0:5/8/2021 22:13:20.934,810.6375,pilot01,3433603,0.074508667,-0.087982178,0.99331665,2.277008057,1.073120117,-30.71330261,1,1,2.525024414,2.853942871,0.077606201,-0.074996948,0.994155884,0.071517944,-0.100479126,0.992355347,32.91590881,1.225631714,-31.90524292,-27.24113464,0.926177979,-29.56497192, VikingFresh,FALSE
0:5/8/2021 22:13:20.958,810.6615,pilot01,3433628,0.07460022,-0.08795166,0.99331665,1.989532471,1.068588257,-30.69584656,1,1,2.52053833,2.842254639,0.077682495,-0.075210571,0.994125366,0.071685791,-0.099990845,0.992401123,32.91419983,1.220306396,-31.89373779,-27.24098206,0.925186157,-29.56358337, VikingFresh,FALSE
0:5/8/2021 22:13:20.979,810.6826,pilot01,3433653,0.073944092,-0.085372925,0.993591309,1.857833862,1.064407349,-30.67907715,1,1,2.509384155,2.833740234,0.076965332,-0.071899414,0.994430542,0.071105957,-0.097976685,0.992630005,32.90988159,1.214294434,-31.87158203,-27.24093628,0.923950195,-29.56156921, VikingFresh,FALSE
0:5/8/2021 22:13:21.001,810.7045,pilot01,3433670,0.07510376,-0.086883545,0.993377686,-1.063369751,1.041320801,-30.53892517,1,1,2.510803223,2.824798584,0.079727173,-0.070465088,0.994308472,0.071517944,-0.099517822,0.992446899,32.89021301,1.193740845,-31.81971741,-27.24047852,0.923797607,-29.55148315, VikingFresh,FALSE
0:5/8/2021 22:13:21.024,810.7275,pilot01,3433695,0.074081421,-0.087249756,0.993423462,-4.013412476,1.024383545,-30.41522217,1,1,2.511306763,2.810958862,0.078811646,-0.070037842,0.994415283,0.071090698,-0.098068237,0.992630005,32.88839722,1.186752319,-31.80111694,-27.23995972,0.922180176,-29.54292297, VikingFresh,FALSE
0:5/8/2021 22:13:21.047,810.7505,pilot01,3433720,0.074707031,-0.084732056,0.993591309,-0.338180542,1.04095459,-30.54859924,1,1,2.503967285,2.796905518,0.078781128,-0.070098877,0.994415283,0.071380615,-0.096557617,0.992752075,32.88745117,1.186752319,-31.80111694,-27.23916626,0.922912598,-29.53448486, VikingFresh,FALSE
0:5/8/2021 22:13:21.069,810.7725,pilot01,3433736,0.074707031,-0.081573486,0.993850708,2.387130737,1.056365967,-30.65708923,1,1,2.46774292,2.797271729,0.078323364,-0.066848755,0.994674683,0.071182251,-0.095855713,0.992843628,32.88676453,1.193740845,-31.81491089,-27.23820496,0.922912598,-29.53245544, VikingFresh,FALSE
0:5/8/2021 22:13:21.092,810.7955,pilot01,3433761,0.078704834,-0.086761475,0.993103027,-16.29049683,0.980514526,-29.97862244,1,1,2.478805542,2.830032349,0.084915161,-0.061019897,0.994506836,0.077316284,-0.092437744,0.992706299,32.95809937,1.317138672,-32.28819275,-27.16609192,0.906173706,-29.46858215, VikingFresh,FALSE
0:5/8/2021 22:13:21.112,810.8156,pilot01,3433786,0.140075684,-0.095535278,0.985519409,-24.93328857,0.977767944,-29.87033081,1,1,2.608032227,2.689025879,0.157424927,-0.082824707,0.984039307,0.139556885,-0.095916748,0.985549927,33.36343384,1.152648926,-32.08804321,-26.67999268,0.97253418,-29.80387878, VikingFresh,FALSE
0:5/8/2021 22:13:21.134,810.8375,pilot01,3433803,0.246765137,-0.105377197,0.963317871,-20.61572266,0.871765137,-29.93026733,1,1,2.538955688,2.791473389,0.269210815,-0.086273193,0.959197998,0.244613647,-0.107192993,0.963668823,34.0140686,1.019363403,-32.13999939,-25.8127594,0.857727051,-29.72006226, VikingFresh,FALSE
0:5/8/2021 22:13:21.156,810.8595,pilot01,3433828,0.300888062,-0.106689453,0.947662354,14.06216431,0.925735474,-31.40640259,0.85491097,0.92328459,2.721908569,2.803161621,0.31552124,-0.105957031,0.942977905,0.272155762,-0.108016968,0.956161499,34.27134705,0.96875,-32.19755554,-25.28707886,0.841949463,-29.86598206, VikingFresh,FALSE
0:5/8/2021 22:13:21.178,810.8815,pilot01,3433845,0.308227539,-0.110916138,0.94480896,15.16233826,0.931213379,-31.43385315,0.857725441,0.962133348,2.712722778,2.867477417,0.308319092,-0.114105225,0.944396973,0.307998657,-0.104156494,0.945663452,34.27992249,0.975601196,-32.19140625,-25.47956848,0.836853027,-29.82339478, VikingFresh,FALSE
0:5/8/2021 22:13:21.200,810.9036,pilot01,3433870,0.290054321,-0.116592407,0.949874878,7.454330444,0.910766602,-31.09837341,0.868511736,0.967794776,2.777648926,2.894470215,0.284301758,-0.117553711,0.95149231,0.297119141,-0.115402222,0.9478302,34.23692322,0.985992432,-32.15823364,-25.5630188,0.81803894,-29.79179382, VikingFresh,FALSE
0:5/8/2021 22:13:21.223,810.9266,pilot01,3433895,0.275100708,-0.11026001,0.955062866,5.270401001,0.90284729,-30.97950745,0.877952039,0.961202383,2.665313721,2.857131958,0.271728516,-0.108047485,0.956283569,0.2787323,-0.11265564,0.953720093,34.07792664,0.975830078,-32.12158203,-25.75337219,0.824249268,-29.7495575, VikingFresh,FALSE
0:5/8/2021 22:13:21.247,810.9506,pilot01,3433920,0.242355347,-0.112960815,0.963577271,7.494918823,0.902801514,-31.02366638,0.896517873,0.968567312,2.59854126,2.829956055,0.241989136,-0.101379395,0.96496582,0.242767334,-0.127563477,0.961654663,33.95889282,0.956695557,-32.09651184,-25.93287659,0.834732056,-29.66850281, VikingFresh,FALSE
0:5/8/2021 22:13:21.269,810.9726,pilot01,3433936,0.232421875,-0.108810425,0.966491699,10.58021545,0.910003662,-31.11610413,0.946921349,0.943899751,2.634796143,2.885665894,0.231674194,-0.101531982,0.967468262,0.233596802,-0.120239258,0.964859009,33.86706543,0.961776733,-32.07098389,-26.05049133,0.828582764,-29.61407471, VikingFresh,FALSE
0:5/8/2021 22:13:21.292,810.9955,pilot01,3433961,0.206375122,-0.107330322,0.972564697,32.81338501,0.971679688,-31.99575806,1,1,2.620254517,2.764068604,0.206436157,-0.107269287,0.972549438,0.202758789,-0.111450195,0.972854614,33.73245239,0.976394653,-32.04217529,-26.20605469,0.66847229,-29.01528931, VikingFresh,FALSE
0:5/8/2021 22:13:21.313,811.0165,pilot01,3433986,0.193359375,-0.116973877,0.974121094,33.60671997,0.954238892,-32.03334045,0.990332723,0.973804772,2.636413574,2.80229187,0.193359375,-0.116973877,0.974121094,0.190734863,-0.116271973,0.974716187,33.63591003,0.954376221,-32.03482056,-26.31408691,0.661117554,-28.99501038, VikingFresh,FALSE
0:5/8/2021 22:13:21.334,811.0375,pilot01,3434003,0.218185425,-0.116622925,0.968902588,33.50804138,0.898910522,-32.01982117,0.999292076,0.927897453,2.60067749,2.898666382,0.218185425,-0.116531372,0.968917847,0.215530396,-0.146087646,0.965499878,33.7035675,0.899612427,-32.02841187,-26.19290161,0.684402466,-29.39447021, VikingFresh,FALSE
0:5/8/2021 22:13:21.356,811.0595,pilot01,3434028,0.204345703,-0.132461548,0.96987915,29.34477234,0.811981201,-31.79998779,1,1,2.61706543,2.986679077,0.203521729,-0.130844116,0.970275879,0.215057373,-0.153396606,0.96446228,33.62875366,0.828323364,-32.00419617,-26.31965637,0.599746704,-29.14654541, VikingFresh,FALSE
0:5/8/2021 22:13:21.379,811.0825,pilot01,3434053,0.185073853,-0.133926392,0.97354126,27.66191101,0.819290161,-31.82434082,1,1,2.576416016,2.885894775,0.184112549,-0.131134033,0.974105835,0.193771362,-0.159378052,0.968002319,33.58366394,0.852005005,-32.13835144,-26.38972473,0.520675659,-28.95806885, VikingFresh,FALSE
0:5/8/2021 22:13:21.407,811.1111,pilot01,3434078,0.171005249,-0.128356934,0.976867676,32.37301636,0.873550415,-32.25642395,0.991707742,0.868042707,2.644638062,2.882369995,0.170944214,-0.127731323,0.976959229,0.174407959,-0.160873413,0.971435547,33.50117493,0.88168335,-32.32345581,-26.47247314,0.449661255,-28.7598114, VikingFresh,FALSE
0:5/8/2021 22:13:21.426,811.1296,pilot01,3434095,0.163650513,-0.147720337,0.975387573,0.564910889,0.697036743,-30.56010437,0.995877743,0.859597921,2.587921143,2.868026733,0.154541016,-0.13508606,0.97869873,0.171112061,-0.158081055,0.972473145,33.46737671,0.925613403,-32.48840332,-26.52426147,0.508850098,-28.97251892, VikingFresh,FALSE
0:5/8/2021 22:13:21.449,811.1526,pilot01,3434120,0.160400391,-0.156356812,0.974578857,-25.97668457,0.510772705,-28.97691345,0.993726909,0.870208681,2.642959595,2.875961304,0.141555786,-0.138168335,0.980224609,0.160598755,-0.156539917,0.974517822,33.42985535,1.000747681,-32.76062012,-26.58636475,0.505737305,-28.93809509, VikingFresh,FALSE
0:5/8/2021 22:13:21.469,811.1725,pilot01,3434136,0.152008057,-0.15675354,0.975860596,-24.865448,0.617034912,-29.3600769,0.989763558,0.872868896,2.581115723,2.970687866,0.139923096,-0.144363403,0.979568481,0.152374268,-0.15713501,0.975738525,33.39750671,1.01272583,-32.80393982,-26.65054321,0.604904175,-29.25456238, VikingFresh,FALSE
0:5/8/2021 22:13:21.492,811.1956,pilot01,3434161,0.136657715,-0.151428223,0.97895813,18.62438965,0.895431519,-31.88223267,0.986099362,0.871889651,2.633270264,2.90864563,0.133483887,-0.146865845,0.980102539,0.146377563,-0.16545105,0.975280762,33.37693787,0.989212036,-32.73742676,-26.66641235,0.60748291,-29.25672913, VikingFresh,FALSE
0:5/8/2021 22:13:21.514,811.2176,pilot01,3434186,0.137954712,-0.14630127,0.979568481,24.43301392,0.903503418,-32.12857056,1,1,2.60484314,2.918624878,0.137023926,-0.142700195,0.980224609,0.143157959,-0.166900635,0.975509644,33.36231995,0.956726074,-32.63653564,-26.68559265,0.598815918,-29.22062683, VikingFresh,FALSE
0:5/8/2021 22:13:21.537,811.2406,pilot01,3434211,0.140380859,-0.158752441,0.977279663,-4.082962036,0.718765259,-30.45726013,0.984630227,0.879514039,2.620559692,2.920562744,0.133651733,-0.145828247,0.980224609,0.144424438,-0.166549683,0.975387573,33.35424805,0.953445435,-32.62481689,-26.69389343,0.577041626,-29.14813232, VikingFresh,FALSE
0:5/8/2021 22:13:21.559,811.2626,pilot01,3434228,0.135543823,-0.157180786,0.978210449,-0.055206299,0.735824585,-30.67370605,0.973902047,0.872090697,2.625762939,2.917205811,0.129394531,-0.145370483,0.980865479,0.140441895,-0.166595459,0.975967407,33.34637451,0.93397522,-32.57252502,-26.70918274,0.577697754,-29.15847778, VikingFresh,FALSE
0:5/8/2021 22:13:21.582,811.2855,pilot01,3434253,0.13444519,-0.156219482,0.978515625,0.821380615,0.738769531,-30.73097229,0.976938665,0.872632146,2.648666382,2.913070679,0.127960205,-0.145080566,0.98109436,0.139907837,-0.165618896,0.976211548,33.34156799,0.925537109,-32.55169678,-26.72402954,0.580581665,-29.18875122, VikingFresh,FALSE
0:5/8/2021 22:13:21.603,811.3066,pilot01,3434270,0.129898071,-0.15675354,0.979049683,0.971939087,0.735473633,-30.73048401,0.980367541,0.877493382,2.672332764,2.892532349,0.122909546,-0.145812988,0.981643677,0.135848999,-0.166107178,0.976699829,33.33685303,0.91633606,-32.53067017,-26.74604797,0.580581665,-29.18875122, VikingFresh,FALSE
0:5/8/2021 22:13:21.627,811.3306,pilot01,3434295,0.129745483,-0.157073975,0.979019165,2.425842285,0.74798584,-30.82949829,0.979855716,0.860598147,2.671005249,2.905212402,0.120910645,-0.146362305,0.981811523,0.138061523,-0.167160034,0.976211548,33.32641602,0.912811279,-32.51496887,-26.7691803,0.592269897,-29.23704529, VikingFresh,FALSE
0:5/8/2021 22:13:21.647,811.3506,pilot01,3434320,0.123657227,-0.154296875,0.980239868,11.20843506,0.805465698,-31.34770203,0.981191516,0.859481633,2.67074585,2.906173706,0.119522095,-0.146759033,0.981918335,0.130737305,-0.167221069,0.977203369,33.31678772,0.912811279,-32.51496887,-26.78596497,0.621002197,-29.34169006, VikingFresh,FALSE
0:5/8/2021 22:13:21.670,811.3736,pilot01,3434345,0.121765137,-0.15296936,0.980697632,16.27003479,0.832000732,-31.61869812,0.9841097,0.865130782,2.673034668,2.926971436,0.117919922,-0.147003174,0.982070923,0.131469727,-0.16796875,0.976974487,33.31665039,0.914230347,-32.51496887,-26.79484558,0.624237061,-29.35443115, VikingFresh,FALSE
0:5/8/2021 22:13:21.692,811.3956,pilot01,3434361,0.122360229,-0.155258179,0.980255127,13.54830933,0.831726074,-31.49264526,0.975669563,0.858408272,2.67805481,2.936660767,0.117797852,-0.148864746,0.981811523,0.131652832,-0.168289185,0.976898193,33.31665039,0.929473877,-32.53668213,-26.80070496,0.632217407,-29.3616333, VikingFresh,FALSE
0:5/8/2021 22:13:21.715,811.4186,pilot01,3434386,0.125289917,-0.159362793,0.979232788,1.140319824,0.780761719,-30.86555481,0.98006475,0.848149478,2.712921143,2.958374023,0.117416382,-0.149902344,0.981689453,0.132095337,-0.167572021,0.976959229,33.31678772,0.949081421,-32.58612061,-26.80458069,0.63458252,-29.37124634, VikingFresh,FALSE
0:5/8/2021 22:13:21.737,811.4406,pilot01,3434411,0.12487793,-0.157333374,0.979614258,-1.649642944,0.767593384,-30.71418762,0.975987256,0.859252095,2.741043091,3.007324219,0.116821289,-0.14453125,0.982574463,0.130661011,-0.166503906,0.977340698,33.320755,0.951782227,-32.58953857,-26.80531311,0.635101318,-29.36517334, VikingFresh,FALSE
0:5/8/2021 22:13:21.758,811.4616,pilot01,3434428,0.124969482,-0.156829834,0.979675293,0.003219604,0.778015137,-30.80079651,0.970838308,0.855857849,2.743927002,3.029525757,0.115966797,-0.144393921,0.982696533,0.132202148,-0.166809082,0.977081299,33.32460022,0.954681396,-32.58953857,-26.80570984,0.635879517,-29.3616333, VikingFresh,FALSE
0:5/8/2021 22:13:21.780,811.4836,pilot01,3434453,0.123672485,-0.15411377,0.980270386,3.427810669,0.798309326,-30.98014832,0.967039943,0.852063417,2.747467041,3.041473389,0.116256714,-0.143188477,0.982833862,0.131164551,-0.165145874,0.977493286,33.32676697,0.955841064,-32.58085632,-26.80615234,0.639022827,-29.36149597, VikingFresh,FALSE
0:5/8/2021 22:13:21.803,811.5066,pilot01,3434470,0.094970703,-0.155593872,0.983230591,-14.24133301,0.707565308,-30.09495544,0.962328494,0.85746634,2.764144897,3.082107544,0.095748901,-0.149429321,0.984115601,0.09475708,-0.157226563,0.983001709,33.24032593,1.062255859,-32.97502136,-26.86837769,0.613235474,-29.32904053, VikingFresh,FALSE
0:5/8/2021 22:13:21.826,811.5297,pilot01,3434495,0.054122925,-0.181365967,0.981918335,-27.06997681,0.649536133,-29.53634644,0.961579561,0.829414785,2.725692749,3.234771729,0.034179688,-0.165481567,0.985610962,0.05418396,-0.181411743,0.981903076,32.81666565,0.917861938,-32.36001587,-27.25662231,0.648696899,-29.52754211, VikingFresh,FALSE
0:5/8/2021 22:13:21.847,811.5507,pilot01,3434520,0.049301147,-0.181533813,0.982147217,-26.98843384,0.618896484,-29.46711731,0.977449179,0.816226184,2.75428772,3.181838989,0.033828735,-0.174758911,0.984024048,0.0493927,-0.181564331,0.982131958,32.7668457,0.930175781,-32.37490845,-27.32624817,0.617126465,-29.45068359, VikingFresh,FALSE
